Job ID	Agency	Posting Type	Full-Time/Part-Time indicator	Career Level	Salary Range From	Salary Range To	Salary Frequency	Posting Date
580707	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	70611.0	105138.0	Annual	04/08/2023
631994	OFFICE OF THE COMPTROLLER	Internal	Full-Time	Manager	150000.0	165000.0	Annual	04/03/2024
539191	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Manager	80931.0	208826.0	Annual	07/16/2022
642042	DEPARTMENT OF FINANCE	Internal	Full-Time	Experienced (non-manager)	101382.0	109330.0	Annual	07/26/2024
586463	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	84451.0	113550.0	Annual	05/12/2023
512652	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	36390.0	41848.0	Annual	12/30/2021
615495	BRONX DISTRICT ATTORNEY	External	Full-Time	Experienced (non-manager)	60000.0	60000.0	Annual	11/08/2023
583089	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	47390.0	67023.0	Annual	04/23/2023
644504	CONSUMER AND WORKER PROTECTION	Internal	Full-Time	Experienced (non-manager)	45040.0	51796.0	Annual	07/31/2024
642389	NYC HOUSING AUTHORITY	External	Full-Time	Entry-Level	42723.0	69243.0	Annual	07/30/2024
585584	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	75504.0	86830.0	Annual	05/11/2023
637698	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	105746.0	150000.0	Annual	07/10/2024
601673	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	58682.0	90000.0	Annual	12/06/2023
597535	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Part-Time	Experienced (non-manager)	23.39	27.62	Hourly	08/24/2023
626415	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	100743.0	115854.0	Annual	02/08/2024
606151	DEPARTMENT OF CITY PLANNING	External	Full-Time	Experienced (non-manager)	71255.0	85000.0	Annual	09/20/2023
638162	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Experienced (non-manager)	113806.0	123806.0	Annual	06/11/2024
527818	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	39.9	39.9	Hourly	04/11/2022
527813	NYC HOUSING AUTHORITY	Internal	Full-Time	Experienced (non-manager)	55.29	55.29	Hourly	04/13/2022
637467	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	64137.0	90000.0	Annual	06/10/2024
595024	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	08/13/2023
633057	NYC HOUSING AUTHORITY	External	Full-Time	Manager	97187.0	210000.0	Annual	04/25/2024
634250	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	78721.0	209971.0	Annual	04/30/2024
582606	DEPT OF ENVIRONMENT PROTECTION	External	Part-Time	Experienced (non-manager)	75000.0	140000.0	Annual	04/23/2023
627395	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	68202.0	78432.0	Annual	02/22/2024
572618	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	57078.0	85646.0	Annual	02/06/2023
640740	DEPARTMENT OF BUILDINGS	External	Full-Time	Experienced (non-manager)	80387.0	92446.0	Annual	07/09/2024
642902	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	43728.0	50287.0	Annual	07/19/2024
592921	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	58700.0	192152.0	Annual	07/17/2023
642522	DISTRICT ATTORNEY KINGS COUNTY	External	Full-Time	Entry-Level	45000.0	45000.0	Annual	08/05/2024
622384	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	70770.0	97406.0	Annual	01/22/2024
631391	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	59116.0	67983.0	Annual	03/26/2024
527831	NYC HOUSING AUTHORITY	Internal	Full-Time	Experienced (non-manager)	56.8	56.8	Hourly	04/13/2022
636708	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	77158.0	88732.0	Annual	05/21/2024
638168	DEPT OF HEALTH/MENTAL HYGIENE	External	Part-Time	Experienced (non-manager)	23.39	26.9	Hourly	06/18/2024
598335	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	100000.0	180000.0	Annual	08/21/2023
643089	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	58682.0	100860.0	Annual	07/29/2024
604479	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Entry-Level	56181.0	64608.0	Annual	09/14/2023
595567	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	62370.0	71726.0	Annual	08/17/2023
561006	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	106891.0	117666.0	Annual	12/20/2022
559892	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	57078.0	65640.0	Annual	07/14/2023
626210	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	72038.0	192152.0	Annual	03/11/2024
640391	NYC HOUSING AUTHORITY	Internal	Full-Time	Experienced (non-manager)	54272.0	83117.0	Annual	07/29/2024
643439	DEPARTMENT OF CORRECTION	External	Full-Time	Experienced (non-manager)	65000.0	75000.0	Annual	07/24/2024
622771	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Entry-Level	40866.0	40866.0	Annual	01/10/2024
622858	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	51528.0	60088.0	Annual	01/16/2024
627257	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	62370.0	71726.0	Annual	02/20/2024
644868	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	54.33	54.33	Hourly	08/08/2024
634876	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Manager	130000.0	165000.0	Annual	04/30/2024
538242	DEPARTMENT OF CORRECTION	Internal	Full-Time	Entry-Level	36627.0	41388.0	Annual	06/30/2022
636344	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	75000.0	95000.0	Annual	05/16/2024
554402	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Entry-Level	51413.0	59125.0	Annual	11/16/2022
595817	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	92301.0	121296.0	Annual	08/13/2023
635314	DEPARTMENT FOR THE AGING	External	Full-Time	Experienced (non-manager)	62117.0	71434.0	Annual	05/31/2024
635394	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	58682.0	110647.0	Annual	05/10/2024
622527	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	72038.0	192152.0	Annual	01/22/2024
618355	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	98470.0	133496.0	Annual	01/02/2024
577355	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	75504.0	94761.0	Annual	03/24/2023
643692	FINANCIAL INFO SVCS AGENCY	External	Part-Time	Experienced (non-manager)	37.3629	47.8522	Hourly	07/25/2024
527828	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	36.95	36.95	Hourly	04/11/2022
637007	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	39763.0	64420.0	Annual	06/20/2024
625438	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	100743.0	115854.0	Annual	01/31/2024
618003	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	59116.0	91768.0	Annual	12/18/2023
634081	POLICE DEPARTMENT	Internal	Full-Time	Experienced (non-manager)	50604.0	65339.0	Annual	04/25/2024
626503	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	72038.0	192152.0	Annual	03/18/2024
585493	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	84451.0	113550.0	Annual	05/08/2023
552191	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	81951.0	111330.0	Annual	09/30/2022
572624	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	64922.0	173486.0	Annual	03/28/2023
639238	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	88026.0	108150.0	Annual	06/25/2024
630007	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Entry-Level	56313.0	64760.0	Annual	03/18/2024
540908	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	84468.0	111003.0	Annual	07/25/2022
586181	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	50972.0	82730.0	Annual	05/22/2023
631627	DEPT OF CITYWIDE ADMIN SVCS	External	Full-Time	Experienced (non-manager)	67972.0	78168.0	Annual	08/12/2024
639542	TAXI & LIMOUSINE COMMISSION	Internal	Full-Time	Experienced (non-manager)	100000.0	135000.0	Annual	06/27/2024
638663	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	38588.0	50918.0	Annual	06/18/2024
631070	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Experienced (non-manager)	75000.0	75000.0	Annual	03/20/2024
539902	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Experienced (non-manager)	44083.0	44083.0	Annual	07/12/2022
631836	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	81638.0	110160.0	Annual	04/01/2024
643170	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	66066.0	150000.0	Annual	07/25/2024
638302	DISTRICT ATTORNEY-MANHATTAN	External	Full-Time	Entry-Level	40225.0	40225.0	Annual	06/13/2024
615016	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	42721.0	50000.0	Annual	11/06/2023
484513	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	36390.0	41848.0	Annual	09/22/2021
636718	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	59116.0	67983.0	Annual	05/24/2024
597572	DEPT OF HEALTH/MENTAL HYGIENE	External	Part-Time	Experienced (non-manager)	23.39	27.62	Hourly	08/24/2023
638058	TECHNOLOGY & INNOVATION	Internal	Full-Time	Experienced (non-manager)	86101.0	110000.0	Annual	06/20/2024
635621	DEPARTMENT OF FINANCE	Internal	Full-Time	Manager	140000.0	155000.0	Annual	05/24/2024
620174	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	73213.0	84195.0	Annual	12/19/2023
644591	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Experienced (non-manager)	92446.0	92446.0	Annual	08/01/2024
633367	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	51528.0	60088.0	Annual	04/16/2024
590008	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	70087.0	84805.0	Annual	06/15/2023
636838	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	54874.0	74561.0	Annual	06/07/2024
544209	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	80557.0	111917.0	Annual	08/05/2022
644055	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	64137.0	73758.0	Annual	07/29/2024
582411	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	80931.0	208826.0	Annual	04/23/2023
592973	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	65232.0	151810.0	Annual	07/17/2023
610509	MANHATTAN COMMUNITY BOARD #12	Internal	Part-Time	Entry-Level	20.19	20.19	Hourly	10/10/2023
645116	CAMPAIGN FINANCE BOARD	External	Full-Time	Manager	105000.0	115000.0	Annual	08/06/2024
561337	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	74730.0	161534.0	Annual	01/09/2023
642311	NYC HOUSING AUTHORITY	Internal	Full-Time	Entry-Level	36006.0	50569.0	Annual	08/01/2024
636933	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	53266.0	77633.0	Annual	05/23/2024
627257	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	62370.0	71726.0	Annual	02/20/2024
552760	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	51413.0	62260.0	Annual	10/14/2022
622649	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	77201.0	88000.0	Annual	01/11/2024
644978	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Entry-Level	66114.0	74549.0	Annual	08/06/2024
599261	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	56313.0	64760.0	Annual	08/23/2023
642738	BRONX DISTRICT ATTORNEY	External	Full-Time	Experienced (non-manager)	38074.0	53264.0	Annual	07/17/2024
583051	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Student	15.5	19.9	Hourly	04/19/2023
527837	DEPARTMENT OF CORRECTION	Internal	Part-Time	Experienced (non-manager)	46.7039	53.7094	Hourly	04/08/2022
638013	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	68202.0	78432.0	Annual	06/14/2024
643060	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	51528.0	59257.0	Annual	07/22/2024
584395	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Entry-Level	49003.0	72195.0	Annual	05/04/2023
634812	DEPARTMENT OF CITY PLANNING	Internal	Full-Time	Experienced (non-manager)	71255.0	81943.0	Annual	05/14/2024
638111	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	60265.0	68099.0	Annual	06/13/2024
631310	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	04/02/2024
638670	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	77158.0	114887.0	Annual	06/21/2024
645007	DEPARTMENT OF TRANSPORTATION	External	Part-Time	Student	16.5	20.9	Hourly	08/06/2024
512652	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	36390.0	41848.0	Annual	12/30/2021
634227	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	70087.0	70087.0	Annual	05/07/2024
640147	CONSUMER AND WORKER PROTECTION	External	Full-Time	Experienced (non-manager)	51130.0	58799.0	Annual	07/03/2024
626111	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	81571.0	119554.0	Annual	04/01/2024
629978	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	81638.0	110160.0	Annual	03/20/2024
640899	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	58377.0	67134.0	Annual	07/10/2024
631818	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Part-Time	Experienced (non-manager)	50.3908	50.3908	Hourly	03/27/2024
639827	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	68423.0	78686.0	Annual	07/01/2024
616449	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	41248.0	47435.0	Annual	11/16/2023
527794	NYC HOUSING AUTHORITY	External	Full-Time	Entry-Level	48.27	48.27	Hourly	04/13/2022
597818	LAW DEPARTMENT	External	Part-Time	Experienced (non-manager)	21.7641	35.26	Hourly	08/10/2023
591019	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	82506.0	94882.0	Annual	07/14/2023
633725	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	65574.0	110229.0	Annual	04/29/2024
644062	DEPARTMENT OF FINANCE	Internal	Full-Time	Manager	175000.0	190000.0	Annual	08/06/2024
549925	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Entry-Level	51413.0	59125.0	Annual	09/10/2022
623957	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Manager	86185.0	99113.0	Annual	01/19/2024
637337	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	105746.0	121608.0	Annual	05/30/2024
644065	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	57976.0	66672.0	Annual	07/30/2024
631835	DEPARTMENT OF CORRECTION	Internal	Full-Time	Experienced (non-manager)	59116.0	67983.0	Annual	03/27/2024
550774	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	94715.0	115000.0	Annual	09/16/2022
546849	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	80931.0	208826.0	Annual	09/10/2022
637512	OFFICE OF MANAGEMENT & BUDGET	Internal	Full-Time	Entry-Level	74893.0	95208.0	Annual	06/03/2024
626750	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	62370.0	71726.0	Annual	02/16/2024
620892	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	56181.0	64608.0	Annual	01/08/2024
626389	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	39763.0	45728.0	Annual	02/08/2024
577987	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	54100.0	83981.0	Annual	03/21/2023
617194	ADMIN FOR CHILDREN'S SVCS	External	Full-Time	Experienced (non-manager)	66822.0	100434.0	Annual	03/15/2024
602060	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	94715.0	94715.0	Annual	09/19/2023
642993	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	74781.0	85998.0	Annual	07/19/2024
629057	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Executive	137807.0	147807.0	Annual	03/15/2024
635075	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	49961.0	49961.0	Annual	05/10/2024
639588	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	43728.0	50287.0	Annual	07/02/2024
615500	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Manager	118480.0	118480.0	Annual	11/09/2023
634576	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	56677.0	65179.0	Annual	05/03/2024
584194	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	79620.0	117541.0	Annual	04/24/2023
527825	NYC HOUSING AUTHORITY	External	Full-Time	Entry-Level	31836.0	46278.0	Annual	04/08/2022
611362	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	75000.0	104838.0	Annual	10/17/2023
635442	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	78745.0	133496.0	Annual	05/10/2024
622389	LAW DEPARTMENT	External	Part-Time	Experienced (non-manager)	41.42	85.25	Hourly	01/12/2024
642371	OFFICE OF CRIMINAL JUSTICE	External	Full-Time	Manager	66066.0	95000.0	Annual	07/15/2024
631926	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	77158.0	88732.0	Annual	03/28/2024
645327	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	67765.0	104829.0	Annual	08/09/2024
531064	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Part-Time	Experienced (non-manager)	82.23	88.13	Daily	05/05/2022
644514	CONSUMER AND WORKER PROTECTION	External	Full-Time	Experienced (non-manager)	50349.0	55017.0	Annual	07/31/2024
635472	NYC HOUSING AUTHORITY	Internal	Full-Time	Experienced (non-manager)	81571.0	98567.0	Annual	06/14/2024
639108	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	43728.0	51500.0	Annual	06/21/2024
560933	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	75504.0	94761.0	Annual	11/16/2022
639481	NYC HOUSING AUTHORITY	Internal	Part-Time	Experienced (non-manager)	54272.0	83117.0	Annual	08/05/2024
576736	DEPARTMENT OF CORRECTION	External	Full-Time	Experienced (non-manager)	95000.0	115000.0	Annual	02/28/2023
643814	DEPARTMENT OF PROBATION	External	Full-Time	Experienced (non-manager)	75000.0	160000.0	Annual	07/25/2024
584264	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	45193.0	77500.0	Annual	05/04/2023
636401	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Entry-Level	43728.0	50287.0	Annual	08/09/2024
634930	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	61354.0	69330.0	Annual	05/02/2024
632974	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	87003.0	128440.0	Annual	04/11/2024
588639	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	58695.0	89699.0	Annual	05/26/2023
637870	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	70540.0	96234.0	Annual	06/17/2024
611805	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Experienced (non-manager)	51500.0	51500.0	Annual	10/17/2023
591366	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	30.5506	46.0969	Hourly	07/17/2023
592835	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	474.04	474.04	Daily	07/25/2023
632894	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	75000.0	114432.0	Annual	04/09/2024
635395	CAMPAIGN FINANCE BOARD	External	Full-Time	Entry-Level	50000.0	60000.0	Annual	05/07/2024
639600	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	59116.0	71782.0	Annual	07/15/2024
626618	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	58682.0	159671.0	Annual	03/02/2024
626618	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	58682.0	159671.0	Annual	03/02/2024
620777	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	49950.0	57442.0	Annual	12/20/2023
580099	FINANCIAL INFO SVCS AGENCY	External	Full-Time	Experienced (non-manager)	85000.0	90000.0	Annual	03/20/2023
640123	CONSUMER AND WORKER PROTECTION	Internal	Full-Time	Experienced (non-manager)	45040.0	52242.0	Annual	07/03/2024
645166	DEPARTMENT OF BUILDINGS	Internal	Full-Time	Experienced (non-manager)	47614.0	54756.0	Annual	08/05/2024
